id,popularity,name,number_of_seasons,number_of_episodes,original_language,vote_count,vote_average,overview,adult,backdrop_path,first_air_date,last_air_date,homepage,in_production,original_name,poster_path,type,status,tagline,genres,created_by,languages,networks,origin_country,spoken_languages,production_companies,production_countries,episode_run_time
242052,0.0,鸣龙正当燃,1,4,zh,0,0.0,,False,,2023-12-10,2023-12-21,,True,鸣龙正当燃,/q3qfuQw32GyyzPRJW4YKAWRSLYQ.jpg,Scripted,Returning Series,,Reality,,zh,Youku,CN,普通话,,,0
242053,0.0,¡Que Bochinche! Donde Todo Comenzó,1,1,es,0,0.0,the audience will be able to learn the character's history.,False,,2023-12-22,,,True,¡Que Bochinche! Donde Todo Comenzó,,Documentary,Returning Series,,,,,TeleOnce,US,,,,0
242054,0.0,The Residence,1,1,en,0,0.0,"132 rooms. 157 suspects. One dead body. One wildly eccentric detective. One disastrous State Dinner. The Residence is a screwball whodunnit set in the upstairs, downstairs, and backstairs of the White House, among the eclectic staff of the world's most famous mansion.",False,,,,https://www.netflix.com/title/81005297,True,The Residence,,Scripted,In Production,132 rooms. 157 suspects. 1 dead body.,"Drama, Mystery, Comedy",Paul William Davies,en,Netflix,US,English,ShondaLand,United States of America,0
242055,0.0,Don't Tell the RA,1,1,en,0,0.0,A collection of comedic collegiate shorts set in a dorm building.,False,,2023-12-11,2023-12-11,,False,Don't Tell the RA,,Miniseries,Ended,,,,,,US,,,,0
242056,0.0,Maho no Rouge Lipstick,1,1,ja,0,0.0,,True,,1985-07-10,1985-07-10,,True,Maho no Rouge Lipstick,/wEC8xnsRpmFRNXwJjfJ0Hn9OY0n.jpg,Scripted,Returning Series,,"Comedy, Animation",,ja,,JP,日本語,Byakuya Shobo,Japan,24
242057,0.0,설국의 태양,1,1,ko,0,0.0,"The drama evokes the spirit of love between the country and the nation of Ahn Jung-geun, a young man who went through a turbulent period of enlightenment between the late 1800s and the early in the 1900s.",False,,,,,True,설국의 태양,,Scripted,In Production,,,,ko,,KR,한국어/조선말,,South Korea,0
242058,0.0,我是特优声 剧团季,1,19,zh,0,0.0,,False,/iRRwONjww8CvvSW3H20sNhlNETc.jpg,2022-07-16,2023-01-07,https://www.bilibili.com/bangumi/play/ss42079?spm_id_from=333.337.0.0,False,我是特优声 剧团季,/wnDs5OpeYiyxd102fJdf96xNpOE.jpg,Reality,Ended,,Reality,,,,CN,,bilibili,China,0
242059,0.0,子連れ狼 (萬屋錦之介版),1,1,ja,0,0.0,,False,,1973-04-01,1973-04-01,,True,子連れ狼 (萬屋錦之介版),,Scripted,Returning Series,,,,,,JP,,,,0
242060,0.0,我是警察,0,1,zh,0,0.0,,False,,,1999-06-22,,True,我是警察,,Scripted,Returning Series,,,,,,CN,,,,0
242061,0.0,Le Tour de la France par deux enfants,0,1,fr,0,0.0,,False,,,1957-11-03,,True,Le Tour de la France par deux enfants,,Scripted,Returning Series,,"Adventure,Family",,,RTF Télévision,FR,,Radio-Télévision Française,FR,0
242062,0.0,コウケンテツの日本１００年ゴハン紀行,1,1,ja,0,0.0,"Kōkentetsu, a popular culinary researcher embarks on a journey with the theme of ""Japanese cuisine to be preserved for the next 100 years."" Along the way, he encounters dedicated producers, chefs, and local people who have inherited the flavors of their hometowns.",False,,2020-03-22,2020-03-22,https://www.nhk.jp/p/ts/GPMMQ1NZ3K/,True,コウケンテツの日本１００年ゴハン紀行,,Documentary,Returning Series,,Documentary,,,,JP,,NHK,JP,0
242063,0.0,TOXIC,1,1,en,0,0.0,"Aurora falls in love with TikTok celebrity Chris, but doesn't realize that her dreamy crush is struggling with an eating disorder.",False,,2023-11-08,2023-11-08,,True,TOXIC,,Scripted,Returning Series,,,Aleksander Dokkeberg,,"YouTube, TikTok",US,,,,0
242064,0.0,탑골 디제이,1,1,ko,0,0.0,,False,,2023-12-08,2023-12-08,,True,탑골 디제이,,Scripted,Returning Series,,,,,,KR,,,,0
242065,0.0,Maghrebinische Geschichten,1,3,de,0,0.0,,False,,1975-06-30,1975-07-14,,False,Maghrebinische Geschichten,,Scripted,Ended,,"Drama, Comedy",,de,Das Erste,AT,Deutsch,,Austria,0
242066,0.0,O Natal do Bruno Aleixo,1,1,en,0,0.0,The TV show version of the movie O Natal do Bruno Aleixo with extra scenes and split into 6 episodes.,False,,2023-12-20,2023-12-20,,True,O Natal do Bruno Aleixo,,Scripted,Returning Series,,"Animation, Comedy","João Moreira, Pedro Santo",,,US,,,,0
242067,0.0,Magic Cody und die magische Acht,1,1,de,0,0.0,,False,,2009-07-04,2009-07-04,,True,Magic Cody und die magische Acht,,Scripted,Returning Series,,Kids,,de,Super RTL,DE,Deutsch,,Germany,0
242068,0.0,Die Magie der Farben,0,1,de,0,0.0,,False,,,2014-07-03,,True,Die Magie der Farben,,Scripted,Returning Series,,Documentary,,,ARD-alpha,DE,,,DE,0
242069,0.0,Step By Step,1,1,en,0,0.0,Step By Step is a five-part series charting the duo's absences and rehab as they battle back from their serious setbacks to star once again for Arsenal's women's team.,False,,2023-12-18,2023-12-18,,True,Step By Step,,Scripted,Returning Series,,Documentary,,,,US,,,,0
242070,0.0,Magie der Krone,1,1,de,0,0.0,,False,,2010-12-25,2010-12-25,,True,Magie der Krone,,Documentary,Returning Series,,Documentary,,de,Das Erste,DE,Deutsch,,DE,0
242071,0.0,The Last Drive-In with Joe Bob Briggs: Joe Bob's Creepy Christmas,1,1,en,0,0.0,"Joe Bob and Darcy deck the bloody halls with a double-helping of yuletide horror while raising money for the less-fortunate... and this year, they get a little help from Ol' Saint Nick himself.",False,,2023-12-15,2023-12-15,,True,The Last Drive-In with Joe Bob Briggs: Joe Bob's Creepy Christmas,,Scripted,Returning Series,,,,,Shudder,US,,,,0
242072,0.0,Mahlzeit DDR,0,1,de,0,0.0,,False,,,2003-09-16,,True,Mahlzeit DDR,,Scripted,Returning Series,,Documentary,,,MDR Fernsehen,DE,,,DE,0
242073,0.0,Kübra,1,1,en,0,0.0,tv series Based on the novel by Afsin Kum,False,,,,,True,Kübra,,Scripted,Returning Series,,"Drama,Thriller","Durul Taylan, Yağmur Taylan",,Netflix,US,,OGM Pictures,TR,0
242074,0.3,Togetherness,1,5,en,0,0.0,Docuseries following the 2022-23 season of Arsenal's Women's Football Team,False,,2023-08-21,2023-08-25,http://arsenal.com,False,Togetherness,,Miniseries,Ended,,Documentary,,en,,GB,English,,,127
242075,0.6,Die Mainzels,1,24,de,0,0.0,,False,,2003-09-14,2004-02-22,,False,Die Mainzels,,Scripted,Ended,,"Animation, Kids",,de,ZDF,DE,Deutsch,,Germany,0
242076,0.6,The Million Dollar Drop Brasil,1,1,pt,0,0.0,,False,,,,,True,The Million Dollar Drop Brasil,,Reality,Planned,,Reality,,pt,TV Globo,BR,Português,"Endemol Shine Brasil, Estúdios Globo",Brazil,0
242174,0.84,転生したらスライムだった件 コリウスの夢,1,1,ja,0,0.0,,False,,,2023-11-01,,False,転生したらスライムだった件 コリウスの夢,/za0bUZmmdAKNVu54yZE4b5NGniO.jpg,Scripted,Ended,,,,,,JP,,,,0
242274,0.6,天山走廊,1,3,zh,0,0.0,,False,,2015-01-01,2015-01-15,,False,天山走廊,/e6D9deyjgP4Lj3jb0QSjpZosMmg.jpg,Documentary,Ended,,,,,,CN,,,,0
242275,1.96,新舞林大会,1,1,zh,0,0.0,,False,/lAyyskrpADLbkZlZy7hBXmWEv68.jpg,2018-07-22,2018-07-22,,True,新舞林大会,/T35MQQHbdZNr5uasH0vvlcNQxp.jpg,Scripted,Returning Series,,Reality,,,Dragon Television,CN,,Canxing Media,CN,0
242276,0.6,鸭绿江纪事,1,5,zh,0,0.0,,False,,2019-11-18,2019-11-18,,False,鸭绿江纪事,/7xe1aCslBnN6tMwbReZVBDW6pz0.jpg,Documentary,Ended,,,,,,CN,,,,0
242277,1.227,Sami,1,10,en,0,0.0,"Sami is a comedy series that follows a young actress in NYC as she navigates through her daily life of auditioning, temp jobs, dating, and all of life's adventures with support from her BFF and her family.",False,/eObRets6DADnLqdgFsw46AnyjR3.jpg,2023-04-23,2023-04-23,,True,Sami,/5PZLzHmh8YSVhKlVltd7aQrCAfr.jpg,Scripted,Returning Series,,"Comedy,Musical",,,Prime Video,US,,,US,0
242278,0.6,中国人的活法,3,25,zh,0,0.0,,False,,2015-02-19,2018-05-04,,True,中国人的活法,/gmqaRwEujJx85T6zA2GvNIlZMLG.jpg,Documentary,Returning Series,,Documentary,,,,CN,,,,0
242279,4.757,Alchemy Supreme,1,5,zh,0,0.0,,False,,2023-12-26,2023-12-26,,True,丹道至尊,/f7TLbphOZyxmGa33yHCeqkvwRCO.jpg,Scripted,Returning Series,,Animation,,zh,iQiyi,CN,普通话,iQIYI,,8
242280,0.6,Dndoidndndnkxkckcknsnsnsnndnxkkdndnnfjcjdbdnskdkdbdnskskkxncncnksososisgsvbsnskskskbsbsbbsnsjyafafsbbsnsbsjjsksksopdpxnbsbsbbsbnmxkckcnsnsmk,1,1,en,0,0.0,,False,/t5ra5PzjcSLgT2V2ynEdJIRH6GH.jpg,2029-12-31,,,False,Dndoidndndnkxkckcknsnsnsnndnxkkdndnnfjcjdbdnskdkdbdnskskkxncncnksososisgsvbsnskskskbsbsbbsnsjyafafsbbsnsbsjjsksksopdpxnbsbsbbsbnmxkckcnsnsmk,,Scripted,Canceled,,,"Diego Buceta, David Pirochta","aa, af",,US,Afrikaans,,,0
242281,5.379,Dungeon ni Deai o Motomeru no wa Machigatte Iru darou ka: Familia Myth II: Mujintou ni Yakusou o Motomeru no wa Machigatte Iru darou ka,1,1,de,0,0.0,,False,/vRT2LXGehINB0mL4bEjrFuNGl5z.jpg,2021-05-06,2021-05-06,https://danmachi.com/danmachi2/,False,Dungeon ni Deai o Motomeru no wa Machigatte Iru darou ka: Familia Myth II: Mujintou ni Yakusou o Motomeru no wa Machigatte Iru darou ka,/1vPijwss4WvlzVa0efc2FmjVabk.jpg,Miniseries,Ended,,"Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy",Fujino Omori,"de, ja",Crunchyroll,JP,"Deutsch, 日本語",J.C.STAFF,Japan,25
242282,0.6,Familie - Raven en Louise in het nauw,1,9,nl,0,0.0,,False,,2022-06-24,2022-08-19,,False,Familie - Raven en Louise in het nauw,,Scripted,Ended,,"Soap, Drama",,nl,VTM GO,BE,Nederlands,,Belgium,0
242283,0.6,熊猫和奇异鸟,1,1,zh,0,0.0,,False,,2021-02-10,2021-02-10,,True,熊猫和奇异鸟,/xqhwwgu6jMKWyF0IA41ZtPDCcE2.jpg,Scripted,Returning Series,,,,,,CN,,,,0
242284,2.744,Familie - Het geheim van Raven,1,9,nl,0,0.0,,False,,2021-06-25,2021-08-20,,True,Familie - Het geheim van Raven,,Scripted,Returning Series,,Soap,,nl,VTM GO,BE,Nederlands,,,0
242285,0.6,熊猫和小跳羚,1,1,zh,0,0.0,,False,,2021-02-20,2021-02-20,,True,熊猫和小跳羚,/zBwO4fFP9oiEwsEjQwOZAykYySp.jpg,Scripted,Returning Series,,,,,,CN,,Dancing CG Studio,CN,0
242286,0.866,Family - Brahim andJelle:unbreakable friendship?,1,10,nl,0,0.0,,False,,2023-06-23,2023-08-25,,False,Family - Brahim andJelle:unbreakable friendship?,,Scripted,Ended,,Drama,,nl,VTM GO,BE,Nederlands,VTM,Belgium,0
242287,0.6,On the Frontline,1,7,en,0,0.0,"Documentaries on the bus drivers, nurses and squaddies during The Troubles. Plus a look at a controversial series of adverts produced by the Northern Ireland Office during the last 10 years of the Troubles.",False,,2014-09-08,2019-11-25,,False,On the Frontline,/9buUj1loGgz2Tbudf4D6cTjnK87.jpg,Documentary,Ended,,"Documentary,History,War",,,,US,,,,0
242288,0.6,青春期撞上更年期2,1,1,zh,0,0.0,,False,,2013-03-06,2013-03-06,,True,青春期撞上更年期2,,Scripted,Returning Series,,,,,,CN,,,,0
242289,5.379,Triades - La mafia chinoise à la conquête du monde,1,3,fr,1,8.0,"Founded in the 17th century, the triads have built their myth around fighting China's enemies. Who are they? What role do they play in Chinese culture and history? What business are they involved in? What are their strategies?",False,/nfbZdGdZ2yRpgk2UZX6l221HhOw.jpg,2023-12-26,2023-12-26,,False,Triades - La mafia chinoise à la conquête du monde,/6tkECaKBzoCYyj89F5qbJ6swAj3.jpg,Documentary,Ended,,Documentary,Antoine Vitkine,,Arte ,FR,,"Yami 2, ARTE",France,153
242290,1.998,天下第一媒婆,1,43,zh,0,0.0,,False,/aMCV1uDVSKKQRhxL0wB12vEyHJX.jpg,2006-03-25,2006-09-30,,False,天下第一媒婆,/yYBwIkIFkRI3DoNZTI0x3w8Zgim.jpg,Scripted,Ended,,Comedy,,,,CN,,,China,0
242291,1.04,Quentin Blake's Box of Treasures,1,2,en,0,0.0,"This animated film chronicles the adventures of eccentric animals and humans on a tropical island. It features tales of two friends, a magical creature's personal growth, and a clever inventor's zany contraptions.",False,/ibrwltdV1TUiaFogTP7pFiX8tiq.jpg,2023-12-01,2023-12-01,,True,Quentin Blake's Box of Treasures,/o7hH2sSSg51im6xSSrD0GIdjmpX.jpg,Scripted,Returning Series,,"Animation, Comedy",,en,CBBC,"GB, US",English,CBBC,,0
242292,0.6,红日,1,1,zh,0,0.0,,False,,2008-06-11,2008-06-11,,True,红日,,Scripted,Returning Series,,,,,,CN,,,,0
242293,2.43,Ich heirate eine Familie (BluRay),4,17,de,1,7.0,,False,/6UiUEtbaCVbZTM0YOfB9if12SfV.jpg,1983-11-03,1986-12-27,,True,Ich heirate eine Familie (BluRay),/aQ1KkCGrpfvGvALkcWcVyQLn2yB.jpg,Scripted,Returning Series,,Family,Curth Flatow,de,ZDF,DE,Deutsch,,Germany,45
242294,4.8765,HM's Most Gracious Speech,66,66,en,0,0.0,His/Her Majesty's Most Gracious Speech is a broadcast made by the sovereign of the United Kingdom and the other Commonwealth realms to the Commonwealth of Nations each year at Christmas.,False,/9KqNu8Ni7NWBYi4qkeLPlDTQx5i.jpg,1957-12-25,2023-12-25,,True,HM's Most Gracious Speech,,Scripted,Returning Series,,Documentary,"King Charles III of the United Kingdom, Queen Elizabeth II of the United Kingdom",en,"BBC One, ITV1",GB,English,"BBC, ITV, Sky",United Kingdom,10
242374,1.646,Little Lodgers,4,54,en,0,0.0,"Claymation for children charting the domestic adventures of the Little Lodgers - clay model versions of the Milkshake! presenters, who share a little model house.",False,/pQZ27gIcbvm5wsDP4MqaDNo2qZo.jpg,2006-12-04,2013-01-16,,True,Little Lodgers,/a6Am4JaWISxvh6BNM4xNzBnndfd.jpg,Scripted,Returning Series,,"Animation, Kids",,,Milkshake!,US,,Kerrupt Animation,,0
242375,3.842,O Trágico Hotel Mamma Cristina,1,1,pt,0,0.0,,False,,2024-01-01,,,True,O Trágico Hotel Mamma Cristina,/goBlraoPXcGqxdvOLAj3SvoOr20.jpg,Scripted,Returning Series,,Comedy,,pt,,BR,Português,,Brazil,0
242376,0.6,Den 2. dimension,1,8,da,0,0.0,,False,/bztSlKEEUWB5hgvvCd9tOHmxXjg.jpg,2013-10-23,2013-12-11,,True,Den 2. dimension,/qg1il2UV7CxOoF4kMNknZddCZva.jpg,Scripted,Returning Series,,,,,,DK,,,,0
242394,52.454,Six Nations: Full Contact,1,8,en,1,9.0,"Round after round, match after match, Europe's best teams battle to take home the trophy in the 2023 Six Nations Championship.",False,/2LttijRpmEfR2OlPzEO2BC5A8Og.jpg,2024-01-24,2024-01-24,https://www.netflix.com/title/81647358,True,Six Nations: Full Contact,/u6A4g0K5UUUV3IRPrh2QHpemk7N.jpg,Documentary,Returning Series,,"Documentary, Reality",,"en, es",Netflix,GB,"English, Español",Box to Box Films,United Kingdom,0
242395,0.6,Micos y Pericos,1,12,es,1,6.0,,False,,2009-07-11,2009-09-26,,False,Micos y Pericos,/hBVW21vh3BVllgNlkBwNq8TAKrH.jpg,Scripted,Ended,,Kids,"Pedro Peirano, Álvaro Díaz González",es,,"CL, GT",Español,"Aplaplac, Superintendencia de Administración Tributaria de Guatemala, Cultura Tributaria, Trecevision (GTM)",,0
242396,81.71,End of the Line,1,7,pt,3,7.0,"Ivan, a clandestine bus driver, navigates the end of his marriage and daily challenges with humor in this quirky comedy series with a live audience.",False,/lnyqdta8IpCfSA6SwxlqaqBfCcU.jpg,2024-01-17,2024-01-17,https://www.netflix.com/title/81639098,True,Ponto Final,/5UGNm45S2j2w3Dr1W6Cn3pnVoBH.jpg,Scripted,Returning Series,,Comedy,Rodrigo Sant'anna,es,Netflix,BR,Español,,,0
242474,0.6,Una y mil voces,1,1,es,0,0.0,,False,,2010-08-28,2010-08-28,,True,Una y mil voces,,Scripted,Returning Series,,,,,TV Perú,ES,,,,0
242475,0.9,巴啦啦小魔仙阿哦星球历险记,1,15,zh,0,0.0,,False,,,,,False,巴啦啦小魔仙阿哦星球历险记,/m8PbA0WiVH4B2nnHnAg2yDY4exq.jpg,Scripted,Ended,,"Animation, Kids",,,,CN,,,,0
242476,1.96,The Traitors: Uncloaked,1,1,en,0,0.0,"Comedian Ed Gamble presents this companion, visualised podcast series to the BBC reality game show. Ed and his celebrity guests discuss the latest episodes, go behind the scenes at the castle and speak to the banished and the murdered.",False,,2024-01-05,,,True,The Traitors: Uncloaked,,Scripted,Returning Series,,Talk-Show,,,BBC Two,US,,Listen Entertainment Ltd,GB,0
242477,0.6,我的同学是美人鱼,1,1,zh,0,0.0,,False,,2023-05-12,2023-05-12,,True,我的同学是美人鱼,,Scripted,Returning Series,,"Animation, Kids",,,,CN,,,,0
242478,1.96,哈小浪,1,91,zh,0,0.0,,False,,2022-07-01,2023-12-29,,True,哈小浪,/wR2hVAYNQEGIzsG1Qus0cKGXcdR.jpg,Scripted,Returning Series,,Kids,,,,CN,,,,0
242479,0.875,锻刀之绝地重生,1,1,zh,0,0.0,,False,/aoswNqhiEcLATp2tadVBbAyZrj8.jpg,2019-07-03,2019-07-03,,True,锻刀之绝地重生,/bCdEdH8dOAIkEXARlylFyii4tyh.jpg,Scripted,Returning Series,,War & Politics,,,"CCTV, Mango TV",CN,,Mili Pictures,CN,0
242494,0.6,青年理工工作者生活研究所,1,1,zh,0,0.0,,False,,,2023-11-16,,True,青年理工工作者生活研究所,,Scripted,Returning Series,,,,,,CN,,,,0
242574,1.4,Aangan Aapno Kaa,1,17,hi,1,10.0,"This is story of a daughter who is determined to fulfil her duties towards her father indefinitely. A contemporary family drama, the show also promises to be a heartwarming journey of a daughter with ...",False,/6STgwB0hBRLWsEy0eXZBynWV6FV.jpg,2023-12-11,2023-12-29,,True,Aangan Aapno Kaa,/uu2FhzKRcwaufe6ppyI5CdaM8Tf.jpg,Scripted,Returning Series,,Drama,Mahim Joshi,hi,Sab Tv,IN,हिन्दी,,,0
242575,1.4,Nuñez,1,4,ca,0,0.0,,False,/i9bPyp4K7sTBDvUXIKxcr4V6KQ9.jpg,2023-12-20,2023-12-20,https://www.ccma.cat/3cat/nunez/,False,Nuñez,/9ze8CygLg40MubAjeISMzyyzV5q.jpg,Documentary,Ended,,Documentary,Jordi Call,ca,3Cat,ES,Català,Abacus Productions,Spain,60
242576,1.4,El cor de l'avi,1,2,ca,0,0.0,,False,/ito5Y0dfmLHm5DPS9axbRe56jhT.jpg,2023-12-26,2023-12-26,https://www.ccma.cat/3cat/el-cor-de-lavi/,False,El cor de l'avi,/pR5Az7Q8LQuk5xoqYb71DRNeD6a.jpg,Documentary,Ended,,,,ca,3Cat,ES,Català,El Terrat,Spain,48
242594,207.561,Special Case,1,10,ar,1,9.0,"After graduating, Nadim's sole objective is to become a well-known lawyer to fulfill his mother's dream. He tries to work in Amani's Office",False,/qdsydnHC5NKIrx0zNhBOkA6fe4Y.jpg,2024-01-03,2024-01-26,,True,حالة خاصة,/wHFuVJSG2PoDE1gQxEkNX7pXpWj.jpg,Miniseries,Returning Series,,Drama,Mohab Tarek,ar,Watchit,EG,العربية,watchit,Egypt,0
242595,1.68,ကြီးမှပေါက်တဲ့ဝက်သက်,1,6,my,0,0.0,"""Measles that grow from the big"" episode

In addition to being hostile to each other, they are competing economically

Between the problems of young men and women

When love sparks",False,/2kBgsdzq34ff6f9yc5Nl1tCl9uV.jpg,2023-12-09,2024-01-13,,True,ကြီးမှပေါက်တဲ့ဝက်သက်,/t4WG9nJCYdTPA51sbsj2DJYetmJ.jpg,Scripted,Returning Series,,,,my,,BU,,,,0
242596,0.685,ကျော်ကြီးကချစ်တတ်တယ်,1,3,my,0,0.0,"Don't come to Kyawgyin Kakchaun, I'll tell Kyawgyin

I'm going to get the next one after getting away from that woman.

""Kyaw Kyi loves without love, it's not clear""",False,/lpRMjhReszBryHzV3Kpg32Cd26c.jpg,2023-12-10,2023-12-24,,True,ကျော်ကြီးကချစ်တတ်တယ်,/9J5mABshvJyqPbHkO5IQkrlNzWy.jpg,Scripted,Returning Series,,,,my,,BU,,,,0
242597,6.323,ရေနံ့သာခင်ခင်ကြီး,1,25,my,0,0.0,"Starting from November (29th), the Burmese TV series ""Thar Khin Khin Kyi"" will be aired every week from Monday to Friday. It will be broadcasted on MRTV-4 at 9:00 PM...

Presented by ""Perfect Film Production"".",False,/ufw8slKy8v99HRmDmNwAtF8W1UC.jpg,2023-11-29,2024-01-24,,True,ရေနံ့သာခင်ခင်ကြီး,/gEzb1NB9pLWv55zqqzJvOpl61Fm.jpg,Scripted,Returning Series,,,,my,,BU,,,,0
242598,0.6,ယုံတမ်း,1,12,my,0,0.0,"If the woman of the house is angry, I don't calm down

I asked him to be satisfied with just one word, ""I'm satisfied"".

In addition, he put his young wife on his lap

I often coax you until you are satisfied...

""belief""",False,/vEEuSfDqQGZXx8oZNlnU2ELYdfQ.jpg,2023-12-08,2023-12-08,,True,ယုံတမ်း,/4ZK3MTpR3018jYpxHAkhIAg5Hvr.jpg,Scripted,Returning Series,,,,my,,BU,,,,0
242599,16.048,Tolgshow Çılgın Sezon,1,5,tr,0,0.0,,False,/wTY1HsZGB0WZFB4grcIcA7bm1bw.jpg,2023-12-31,2024-01-21,https://www.exxen.com/tr/detail/serie/tolgshow-cilgin-sezon/53974,True,Tolgshow Çılgın Sezon,/y3tfIQqUNJLSxQGQURbN34icVrM.jpg,Scripted,Returning Series,,"Comedy, Talk",Tolga Çevik,tr,Exxen,TR,Türkçe,25Film,Turkey,45
242600,0.902,Two Sentence Horror Stories,4,65,en,2,9.5,"Two Sentence Horror Stories is a YouTube web series that delivers fear in bite-sized, 5-minute episodes. Each installment unfolds a unique horror tale, blending suspense and terror into an anthology for fans of short, intense scares.",False,,2016-04-04,2019-10-31,,False,Two Sentence Horror Stories,/wtKc3kWwGvbXjq4lWYwJDGqWk9J.jpg,Scripted,Ended,,"Drama, Mystery, Crime",Victorius Kingston,en,YouTube,US,English,Stage 13,United States of America,0
242694,1.4,Belladrum 2023 Highlights: Episode 1 (BBC Alba-BBC iPlayer),1,1,en,0,0.0,"Fiona MacKenzie and Niall Iain MacDonald host highlights from the Belladrum festival, 2023. This programme features performances from the festival stages. The musical line-up includes The Bluebells, Olivia Dean, Peat & Diesel and Travis.

Fiona NicChoinnich agus Niall Iain Dòmhnallach a’ toirt thugainn a’ chuid as fheàrr bho Belladrum ‘23. Anns a’ phrògram seo, taisbeanaidhean bho ard-ùrlaran na Fèise, agus am measg an luchd-ciùil, The Bluebells, Olivia Dean, Peat & Diesel agus Travis.",False,,2023-12-23,2023-12-23,https://www.bbc.co.uk/iplayer/episode/m001tv3k/belladrum-2023-highlights-episode-1,True,Belladrum 2023 Highlights: Episode 1 (BBC Alba-BBC iPlayer),,Scripted,Returning Series,,,,gd,,GB,,BBC Alba,United Kingdom,0
